,text
20687,sunday!!amazing weekend back practice   sweet derby  
20688,demand security manchester united fans
20689,weekend epic   friday night beat city
20690,finally find   bisakka just drop   pocket thank  
20691,wooooooooooooooooooooooooooon thank manchester united yeeeeeeees
20692,great weekend   beat mancity
20693,  flex small jare   frigging derby still right ontop
20694,thank   thank
20695,hell  
20696,honest outstanding performance kind performance should   week week       player cover other nice  
20697,lose today home still     league point clear   position
20698,thank
20699,smile sunday ⃣
20700,  really
20701,important back track   happen know
20702,want hear bullshit   well then season premiership will wait
20703,like congratulation  
20704,good derby   strong showing squad
20705,love game play today
20706,fact delude   spend pound last   number title   then lose turkish   side hence competition celebrate today point behind embarrassing
20707,highlight   score scoring love   undisputed
20708,faith        
20709,great       happy today superb goals
20710,  manager ever    ⃣ successive game side lose time etihad stadium   come
20711,pastor fred
20712,where plastic   pray bang   tactically inept just batter   home turf great weekend noisy neighbor quiet scouser break record
20713,  will   rest   later will     loud
20714,insane   clean sheet again important point play  
20715,manchester   love  
20716,manchester  
20717,thank   great   week
20718,only thing   stop reggae   other
20719,  love
20720,  rock   deliver whenever   line
20721,catch   manchester derby
20722,manchester   glory glory
20723,manchester always   manchester still   ggmu
20724,well manchester team extraordinary
20725,  listen
20726,okey next time   defend take free kick corner choose   also become goalkeeper   expect  .  well then   team   penalty part game next time shout  .  team game single   game
20727,bitter liverpool   horde celebration arch rival '  victory
20728,          thank
20729,lovely sunday
20730,think   start slowly replace     calmness build   pretty good inferior     maybe   time play more diminish respect    
20731,sometimes   watch play   club
20732,birthday gift
20733,love united love united ohhh united love
20734, 
20735,manchester  
20736,    will   hendo will should keep place
20737,finally   game season   team wait just   team   city home etihad   choke
20738,message today world wait crown paint manchester   evening where  
20739,  penalty anti manutd penalty stance   integrity word perhaps should look mirror
20740,congratulation
20741,standout performance player today martial instrumental front shaw amazing season guess just paint manchester       narrow lead
20742,  full today bragging right   need doggy  
20743,perfect football weekend defeat defeat defeat victory victory
20744,  before will   again '  issue well   again today iceman
20745,  give   credit know   result etihad   only lose comp etihad   draw loss many manager    
20746,lovely weekend
20747,devil
20748,
20749,    game apparently   deal   long know
20750,have hair   watch game almost injure   reflexe recommend
20751,glory glory
20752,    manchester  
20753,only could play weekend home away
20754,thank manchester united
20755,support
20756,sport past 00hrs   game   streak   fight   streak weekend underdog
20757,life   compassionate people
20758,third straight away   straight clean sheet overall unbeaten game     unbeaten game streak also keepin clean sheet tonight only scream stat    
20759,manchester   manchester  
20760,bruno fernandez deserve trophy team player
20761,manchester united   manchester
20762,glory glory twitter street  
20763,love sooo much
20764,  devils
20765,      premier league victory etihad bruno fernandes luke shaw score start half snap city   consecutive  
20766,city feel   there   final congratulation trophy   tonight
20767,just break unbeaten  
20768,team
20769,second goal important want feel     penalty bruno scoring       more
20770,
20771,manchester  
20772,thank
20773,    great performance round   good solid   command
20774,guardiola   incredibly today news lose congratulation victory     need victory
20775,etihad away match unbeaten   league trust process
20776,congratulation manchester united   title month
20777,wahalla  
20778,perfect weekend football result take 00th title     stevieg superb   city continue unbeaten  
20779,great team performance good pressure work rate whole team
20780,derby   good
20781,city manchester  
20782,  united supporter just retweet upset   city supporter
20783,  streak beat united   unbeaten streak beat united mababa   mababa  
20784,   
20785,  today
20786,  follow argue barcelona   well united season   would lose   home messi   rest abeg
20787,
20788,smokin   city pack
20789,loserpool city lose home good    
20790,  massive victory
20791,most beautiful thing support awesome   support beautiful awesome club   worldwide awesome amazing intelligent people love   much love great club
20792,nhasi hatirare overjoyed
20793,thank
20794,   
20795,manchester  
20796,happen when martial play well more
20797,twitter should flood   already
20798,
20799,celebrate     derby
20800,good game brothers
20801,love   just   think     back school  
20802,  manchester  
20803,magure contribution city % aerial duel   % pass accuracy clearance most match time gain possession interception
20804,spectacular     bring juddering halt crosstown rival bruno fernande early penalty luke shaw second half strike give  
20805,game plan well execute motm   congratulation first manchester derby   clean sheet keep  
20806,great game deserve  
20807,thank love
20808,thank
20809,code break
20810,still shock     mancity   bless team   different martial today
20811,  motho   kwala gatwe think   league  
20812,talk much moment silence plzz
20813,thank thank thank shaw tonight prove manchester indeed
20814,record maker breaker time loser just hint proudly united never taste victory sweet
20815,ruben dias cameo
20816,thank
20817,manchester  
20818,  feel point        
20819,play fantastic  
20820,couple draw time     even much sweet   derby   manchester  
20821,good     week   class
20822,thank crown beautiful weekend
20823,still buzz   pretty       huge morale booster
20824,long feel good team   sleep shoe tonight
20825,  india ’  favour colour city   madrid derby   stalemate help good weekend
20826,today martial martial know long  
20827,impossible make possible
20828,know   happen love team
20829,paint city  
20830,manchester will forever  
20831, 
20832,turn twitter  
20833,chelsea     drive       really celebrate   evening
20834,mcfred excellent today   james stop game martial good performance season still should score luke shaw fire dean henderson deal issue   brain performance today excellent
20835,manchester   everyday
20836,thank love  
20837,  enjoy sunday give celebrate week will only well
20838,congratulation   globe worth   cake customised cake call | whatsap +000000000000 | +000000000000
20839,year support still count
20840,great     back shippuden marathon
20841,obviously solksjar know   tame guardiola.gunnar   truncate   city winning streak feat though like solksjar system play   about tonight kudo
20842,martial good enough play     many time  
20843,love game
20844,gather mood today
20845,even messi ever collect number opponent alone
20846,rate tweet indeed happy happy
20847,  united       wahala phone line   burst tomorrow morning imagine happy wilson njoku congratulation
20848,tweet past   month   good today   above beyond show   good pick euro will regret
20849,proud club
20850,manchester   watta     important point
20851,  today
20852,  really play very well defend life depend match   need finish high
20853,great   sell martial still value
20854,  will arrive work tomorrow   city
20855,manchester  
20856,  celebrate derby     africa       thank  
20857,football association barclaycard premiership manchester city manchester united
20858,excuse good   play hard score goal     city   streak     after   still point behind
20859,race real  
20860,good sunday
20861,luke shaw should doctor     good
20862,team   great
20863,  contract table   wheel   year contract more olein
20864,celebrate todsy
20865,only   more creative tricky thank   today game also mutd lucky back sloppy lindelof only predatory striker great derby debut dean henderson  
20866,good night family rest   noisy neighbor
20867,perfect birthday gift thank
20868,shut   think   spank honesty think   beat judge city late form
20869,manchester officially  
20870,edwin come director football
20871,  expect today play game future very bright  
20872,good  
20873,shaw    
20874,team   beautiful   thank
20875,  goal     ticket   well wonderful night rest
20876,soooooooo happy team actually   come
20877,story successful derby  
20878,would care buying   pepsi
20879,welcome manchester
20880,wonderful   today   great performance will still   league give week glory hunter   will back moan   right path   thank bragging right    
20881,meanwhile
20882,united   scouser lose good   diehard
20883,troll liverpool today   light thank
20884,performance
20885,light mood  
20886,when leicester   just know will also   today   just reminder
20887,manchester  
20888,move
20889,proud   life
20890,city  
20891,support
20892,manchester beautiful sunday game shaw think henderson first choice keeper next season   afford lose     have   season hope marcus knock will keep
20893,
20894,thank
20895,away game defeat   really cheerful mood tonight
20896,take back tony city  
20897,congratulation   today  
20898,update number sheet   chance   legend sign shirt help good       thread
20899,streak over
20900,actually enjoy samklef cruise simi also cruise
20901,manchester ’    liverpool blue scouser blame injury clue agree statement tell true
20902,  good
20903,frustrating evening city manchester will always remain  
20904,
20905,jeet gaye   manchester  
20906,make number
20907,thank
20908,small gift beloved team manchester united  
20909,love
20910,manchester   love  ' 
20911,glory glory   united
20912,sleep tonight   admin here
20913,breaking news premier league club manager spot rush   trafford inquire     defeat manchester city
20914,today probably good       there liverpool fall even deep shit beat shitty away
20915,thumb
20916,prepare  
20917,thank
20918,  praise defense praise   tactic just come when want criticize objective sign maturity
20919,will sleep baby tonight thank
20920,manchester will always     united  
20921,glory glory    
20922,city will still   league     manchester will always       ’  bitch
20923,manchester united   special dedication yanay
20924,boss thursday great  
20925,happy  
20926,  super sunday
20927,appreciation tweet awesome captain
20928,thank  
20929,arsenal unbeaten   chelsea unbeaten     city       manchester united   tukikole nakyokigwe
20930, .  already still awake derby   feeling strong caffein effect world make sleep
20931,admin tweet
20932,  color
20933,unpopular opinion finally normal nice   today
20934,thank
20935,  performance just look difference make back turn defence attack when need time kick
20936,depression constant feeling sadness loss interest stop   normal activity different type depression exist symptom range relatively minor severe generally depression result loss
20937,  insta   match raheem sterling    
20938,love
20939,love  
20940,shock   bakan thank
20941,week football beat home twice beat join john decide   week mickey   goofy award mickey magic beautiful game
20942,come
20943,manchester  
20944,make footballe weekend  
20945,support pretty much confusing
20946,      biiigg  
20947,manchester     shit
20948,proud
20949,martial should more  
20950,just know   turn when least expect great  
20951,still trust dean henderson give spur
20952,legend   just   order
20953,congratulation   keep lock
20954,    have good time life right  
20955,fucking ended   city unbeaten   stop enderson clean sheet world should hear world should roar   through daniel james simi samclef rosen rashford
20956,think swallow buss today
20957,© skipper love ⃣
20958,proper victory idiot should just      
20959,  come
20960,thank make cancelo   dias   jesus weep
20961,england well leave back right   agree
20962,wanbisaka pocket good game
20963,    city title lose   certainly rain parade once again   there result today
20964,behalf   base thank
20965,well soon hope serious injury still many tough opponent wait front replace hopefully recovery will   smoothly   quickly amiinn
20966,dear sustain level hunger intensity show today would   league happen when face small club lllllloserpool arsenal chelsea other
20967,happy week
20968,fuckin love team   know will team life
20969,thank  
20970,manchester tonight come glory glory   united
20971,relief   long date   anymore yoruba   would   have peace tonight   city tonight relief
20972,thank
20973,recpect
20974,come face bless
20975,only could consistent imagine
20976,mood thank
20977,wheat   enter wella thank oooo
20978,manchester
20979,break streak : 
20980,manchester  
20981,manchester  
20982,good   keep   week come   milan away then west   next sunday keep     next
20983,blue
20984,performance
20985,tough week personally thank distraction cheer  
20986,manchester  
20987,   
20988,part grtn family display today congz   match
20989,where team honestly     risk cardiovascular disease
20990,  well play
20991,well  
20992,manchester united city
20993,football fair play game respect   send flag traditional doctor africa just stop       call
20994,thank make weekend
20995,performance today united love     move next game same attitude
20996,think henderson prove number shot stopper should consider rest reminder season
20997,imagine play   clown   just rate   leave next season         clown   just bring good  
20998,manchester  
20999,      city     derby derby   bruno fernande luke shaw score goal game leave season result   affect title charge   guardiola side
21000,tell also united city shot target score goal could even test dean properly   narrative united   bias city well possession never look score whiner baldy
21001,corrrrrr back       should   social medium point rival think just   league   time change
21002,united   market
21003,could give shite spur palace game matter   honesty   when   drop performance stress free care free when come other team
21004,  bless form
21005,  great game  
21006,leave babe watch   pick call     trouble same thing still happen when play
21007,thank birthday present
21008,devil
21009,manchester  
21010,perfect     weekend thank   club gambia england
21011,match make heaven   down sometimes argue sometimes fight make     sweet love manutd glory glory manutd
21012,manchester well   team next
21013,would agree board   like sancho haaland   well upemacano   would   league  
21014,battu   city youpiiiiiii common
21015,  much love tonight   just brilliant give   much  
21016,manchester   great  
21017,genuinely hope beginning rest season play
21018,macfre   james look shaw spider  
21019,manchester  
21020,  settle derby trophy
21021,  well    
21022,honestly   come today beautie
21023,  city  
21024,manchester always  
21025,life
21026,scary hour
21027,congratulation   unbeaten streak
21028,thank love
21029,glory
21030,team
21031,good round team performance great   james   city player love   endless energy shaw solid always   great contribution hendo goal martial  /  hand       today
21032,  climb mountain hang   manchester derby look back     devil backside
21033,funny   game team   beat give   love beautiful game love even more
21034,  premier league back back land harry kane summer  
21035,good   start week
21036,word   describe   more
21037,game       point   cleansheet tactic   smoothly defense very solid spirit stop word tiredness   give appreciation player keep fight manchester  
21038,short story derby
21039,fuck
21040,  many goal again entire career
21041,love
21042,will always
21043,  enemy hammer   enemy
21044,weekend winning could aske well weekend come  
21045,goodtime support  
21046,manchester united   city
21047,manchester  
21048,  united     league   shocking thing   same mancity   still carry leaguemanchester will still remain blue   choke
21049,january champion beat current champion life anyway
21050,hail
21051,  believe screen   admin read tweet
21052,watch match know   outclass   once again world class shaw good   league martial well gabriel united city  
21053,lose sheffield draw palace     eithad
21054,glory glory
21055,manchester very good   again need team
21056,expect   love football
21057,fuck devil
21058,happy sunday   screw think will sleep well tonight
21059,glory glory
21060,great    
21061,saturday daughter turn sunday paint manchester   weekend
21062,motm performance always play tremendous result well     step great team
21063,guardiola play fantastic   shot punish defence   back wait counter   fast solskjaer   history counter pace unfortunately could clinical congratulation united
21064,manchester united   beech
21065,glory glory      **   
21066,manchester  
21067,manchester  
21068,guardiola fraud expose again
21069,only give   today
21070,unbelievable
21071,naso     thank love
21072,demand security  
21073,  unfortunate play most game such approach would league leader wide margin  
21074,manchester   make    
21075,tram
21076,people     good food   strength     well about follow suit
21077,wetin chop today make     chop     oooo abeggg
21078,  attacking player   sharp should take personally scintillate goal   fantastic result   devil   city     luke shaw martial bruno fernande
21079,time pontificate rest   united should look inward push outward   forward
21080,great   beat etihad mean   devil       stadium
21081,apologize think would   dear manchester  !!!!good     good  
21082,glory glory   unite     march   love life ggmu yaaaayyyy
21083,feel good   start week thank
21084,very satisfactory sport weekend take northern derby friday     manchester derby today
21085,buzzing amazing     clean sheet
21086,manchester  
21087,stop shameless admin penalty   season
21088,  matter     form strength like
21089,when want     when call expert great   manchester will always   martial should score   icing performance today defence look well henderson stick
21090,when player   shift match   will start believe current squad impressed     impress most   well   hope will watch same attitude milan hammer
21091,
21092,truth tell really plan   major trophy time soon need complete hungry striker need finisher   give 00goal season rashford martial that complete striker give
21093,  twitter header
21094,when life give striker never name martial
21095,recall               oleee oleee
21096,keep
21097,manchester       hope   pogba next game
21098,love forever
21099,even   evening know will always     great result evening
21100,manutd tweet love ever  
21101,manchester  
21102,  united beat   city   game unbeaten  
21103,never when play know place when come good
21104,still think   football club world then hope there     argue ancestor
21105,  need security ‼ safe
21106,manchester always  
21107,very unpredictable love know   turn small team lose useless point love  
21108,glory glory manchester united      
21109,manchester  
21110,      derby enemy territory   winning   also liverpool loose   anfield
21111,thank
21112,  course bruno player year take away bruno luke shaw would season have   today
21113,  club england reason when     tough other club always step   liverpool arsenal   streak unbeaten  
21114,  happy play really well   proud
21115,glory glory
21116,expect result
21117,sorry  
21118,spot tactically spot   teacher drug cheat
21119,kind magical sorcery tonight thing   city where time     plot twist season
21120,forget liverpool problem start lose communicate
21121,  month back       trafford       city today     etihad   city     sweet revenge take
21122,manchester   thank make proud
21123,more game   point       chase close   touch finish line first
21124,fact
21125,social listening   local context fine well  
21126,brilliant surely nail spot team
21127,thank
21128,  supporter
21129,twitter   manchester  
21130,else good midfielder england
21131,poem daughter united   city blue derby   ggmu class permanent well  
21132,martial survive lion  
21133,imagine play   today week
21134,shatter manchester city record   streak impressive victory leader liverpool       relegation threaten fulham   anfield sunday
21135,  hell lose manchester united actually   need bernardo aguero playing need come back strong
21136,  alex ferguson allow etihad watch city   united genuine question
21137,great shift
21138,manchester       laal   devils keep derby intresting always
21139,fine   support
21140,never doubt second  
21141,manchester derby   devil citizen manchester     manchester city manchester united score bruno fernandez » penalty   luke shaw » assist marcus rashford congratulation eyoo  
21142,destroy even good form nice  
21143,  love  
21144,| motm manchester city shot goal tackle interception rating
21145,  simply bcos derby brush aside then crumble mind united play great while   hoowww
21146,love
21147,night
21148,seem legit
21149,admin tonight deserve raise
21150,manure last team fail   anfield sikhumbuzane
21151,first outing john deere afternoon today ’  result think will rename wortheverypenny
21152,    lass brilliant result today
21153,    friend whatsapp need   contact   ashewo work       package   ehnnnn wetin concern jare   ethihad   format
21154,shame admin
21155,  kick last game clinch   focus   home game   milan west  
21156,bruno assistant manager performance substitute class elite bruno really love
21157,raheem sterling will start disappear   play
21158,luke shaw deserve tweet
21159,cheer deserve   match manchester derby
21160,manchester
21161,derby  
21162,  never blue illusion     congrat
21163,never know    
21164,appreciation post ⃣
21165,crap recently effin brilliant today   play week
21166,player match
21167,manchester  
21168,    much hype especially still point city will face milan   good luck fighting
21169,  haterssssss tell         take celebrate   only believe yesterday
21170,finally   beautiful scroll once again thank    
21171,  letter   good reason   dose astra zeneca   morning   touch wood       effect   stuff noisy neighbour   unbeaten   good thing come   ’  could possibly better  
21172,thank bless birthday  
21173,team   special awesome love team
21174,bighead
21175,  flag high thank reds
21176,mood  
21177,week will great thank monday blue monday  
21178,come reddddssss
21179,   
21180,could watch game would strong feeling     team  
21181,congratulation   joint   january trophy
21182,love
21183,rest team beatable confirm
21184,easy match easy   congrat  
21185,still question quality should meet   clarification
21186,sure title current performance good     happy
21187,manchester always  
21188,contribution evening % aerial duel   % pass accuracy clearance most match time gain possession interception
21189,sincerely well deserve point good character display long time play very very good defending breathing space city    
21190,friend silent love thank
21191,  hear beat glory glory
21192,william hill want   little winner sure wrong
21193,  fottie smash champion again year take point come sieze   tomorrow   game  
21194,dear honorable when play form tenk  
21195,good center back     wonder consistency team need will maguire well partner well midfield pivot   choose  
21196,english premier league become problem child season   nomore
21197,glory glory less palace   title challenge would take derby     city unbeaten streak extend incredible   away home
21198,winner  
21199,need   jersey
21200,  hear hater right nowlemme   very last time mamchester will always mean always  
21201,imagine reply tweet
21202,club never disappoint derby  
21203,     
21204,  good manchester look tonight
21205,  hell   week
21206,should tell phyno   erigo   today unbeaten   lori   devil   bear again
21207,manchester united  
21208,manchester   baby.united     gather here
21209,love
21210,      mouth always look whole world     anytime   mtchewww
21211,thank   smile face really shit week
21212,derby   hope watch accept excuse week while london last paint
21213,   
21214,  heart tonight   make   awesome hater   allow hear word burn   collect
21215,city manchester paint  
21216,wait expect   moon stop   city unbeaten     well grab maximum point eithad   grind know     home ggmu stop team unbeaten    
21217,glory glory happy
21218,manchester   always always will
21219,happy
21220,    breathe   shii tell shut
21221,  scatter      
21222,  salty people today here
21223,love
21224,sunday sort
21225,know   ruthless then know
21226,super sunday class performance today
21227,believe   devil
21228,thank love   much
21229,bragging right
21230,only consistent great performance today outstanding
21231,    performance back today where martial brilliant bruno solid henderson     fred scott     disappoint marcus good   office
21232,great game  
21233,lovely   finish weekend
21234,    admin
21235,game wednesday want hurl mountain today could happy would want other  
21236,everywhere   manchester today   star
21237,fantastic result nice early goal always great when beat city happy  
21238,manchester always always will  
21239,walai love love  .  .
21240,manchester
21241,glory glory
21242,just want like retweet related tweet make smile love time
21243,thank week bless
21244,thank should stake school  
21245,team season throw away goal lead everton lose sheffield united draw west brom crystal palace where beat   city
21246,great   today   proud team only could consistent time
21247,very good   week bless have   today   good team
21248,ranger become scottish champion scouser lose     united   manchester derby   awesome  
21249,surprised   loose     gaffer   scrutinize   script   again   james shaw maguire   bissaka rashford
21250,glory glory   united glory glory come oooooon sing
21251,manchester city winning streak come   lose incredible match lose manchester city
21252,      manchester   jeet dekh     match   love
21253,fans   lover football worldwide know never disappoint congrat
21254,manchester  
21255,congratulation   0000/0000 english premier league
21256,  difficult swallow  
21257,love
21258,performance luke shaw finally turn player mean dean henderson prove should united bruno shut hater need bring performance   intensity other game   manchester  
21259,   
21260,  manchester  
21261,impressive display deserve   match derby cheer keep clean sheet play vital role shaw goal  
21262,first player reach point season |
21263,love
21264,perfect night
21265,  weekend will   faith   victory well receive sense miracle come week
21266,tweet withhold response report copyright holder learn more
21267,celebrate  
21268,super happy beat city gutte bench rashford   shaw
21269,black short
21270,most  -   sore loser jealous bunch gawsh
21271,abeg   much praise player   heap praise manager technical crew   tactic player play heart martial look rebirth could   goal   massive  
21272,feel good tonight thank
21273,manchester  
21274,while last perfect football weekend thank give   weekend
21275,great result tonight really need become more consistent clinical want truly challenge number spot
21276,time   match
21277,manchester always   manchester city
21278,beautiful sunday indeed thank amazing weekend
21279,huge congratulation great  
21280,great performance today still definition inconsistency draw   drop   could easily
21281,manchester   once again   just   same effort week time consistent christ sake
21282,thank
21283,manchester always  
21284,  tactic spot today show entire league   beat city manchester  
21285,performance crazy exciting give grandiose showdown much love
21286,manchester always  
21287,  make noodle taste well actually thank
21288,united henderson   bissaka lindelof maguire   shaw fred mctominay james fernande rashford martial substitute grant bailly telle tuanzebe williams amad matic shoretire greenwood thank
21289,  many time score today
21290,very upset make loss   streak
21291,    make   person   admin great       consistent maintain attitude
21292,fantastic   etihad well     manchester will always   etihad stadium
21293,manchester toon
21294,manchester   come  
21295,  neutral will fume result enjoy piss bonfire
21296,just good week admission   good dear
21297,  bear play absolutely love mentality serial winner magnifico
21298,super result .player definitely give show great resilience delight
21299,congratulation
21300,sleep peacefully tonight thank
21301,manchester will always
21302,ngoba manchester united iyathumeka baba thuma yona   coach plan game work very well thumb    
21303,nice
21304,  paint city    
21305,thank love
21306,need
21307, 
21308,league title   reach  
21309,think early penalty obviously help stun city   second goal again great timing early sexond half pressure tactic deploy work   effort today make difference massively lack previous week
21310,solved problem spend time family spend time friend intellectual conversation business life plan week   tell more perfect weekend
21311,manchester  
21312,  need   time credit where   time again will   today   well inch perfect boss team
21313,just receive beauty   hour match   mascot glory glory   united
21314,great   today very good team counter attack football good unbelievable fitness stamina level desire  
21315,manchester united
21316,henderson look   class shaw absolutely outstanding again today   spurs arsenal palace sheff united defeat home poor side   break bank haaland summer
21317,sign blue moon manchester     united
21318,brilliant performance approach game   today then   last game season     many point drop         year manchester will always  
21319,beat   city
21320,like snoberry time person official twitter account
21321,tweet united make proud  
21322,congrat make proud today
21323,need   track look lovely hook
21324,sikaaaaaaglory glory united life
21325,arsenal refuse    
21326,amazing year   princess show loyalty   gunnar solskjær united massive   bertie
21327,week   lose glorious
21328,play point totally deserved     play game
21329,  down   henderson
21330,manchester  
21331,also henderson take
21332,victory match deep heart believe know easy take
21333,bloody   need
21334,  match   etihad   make little bitch good   world right   amazing performance
21335,manchester  
21336,crap post   gloat suck  
21337,make happy good  
21338,insane sport weekend keep manchester   just cruise right   good time possible finish weekend work monday smile  
21339,take back last   draw   city   magnificent
21340,glory glory   united
21341,remember march fernande chip martial slice last minute goal mctominay wonder united doggedness exact date good gift  
21342,manchester united  ್ ್ ಾ ಿ  ು ್ ಿ  ು manchester city table topper  ೇ ೆ rashford again show   fast concentrate more finishing skill
21343,love
21344,tactical masterclass ⃣
21345,spot
21346,beat   ggmu
21347,manchester united religion proud member follow  
21348,great   take down game leave point behind tall mountain climb keep climb   happen
21349,  tonight
21350,love
21351,  impressed dean henderson command   claim crosse vocal defence   start attack  
21352,nice game  
21353,  sync
21354,  match love whoa
21355,    great city   etihad   kick start  
21356,proud   evening .absolutely buzz  
21357,bruno fernando will managerio  
21358,manchester fuck  
21359,thank
21360,derby  .
21361,  word
21362,thank
21363,tweet withhold response report copyright holder learn more
21364,  only manager history   consecutive derby   historical
21365,    love admin good team world
21366,finally season luke shaw arrive performance
21367,comment percentage possession most unfounded comment football   louis   gaal average % percent possession game shit
21368,give credit where   make look fairly average tonight could   more    
21369,thank       today include
21370,glory glory
21371,fucking      
21372,thank week     week cheer   rest recover well
21373,only manchester manchester united
21374,expect     proud
21375,fucking love
21376,weldon   beautiful derby beautiful result
21377,keep manchester clean
21378,  title hope   soon beat
21379,case miss yesterday headline stan
21380,congratulation     over disturb   deserve
21381,tonight performance       there
21382,city united waaaaay city table impossible away game loss   united
21383,happiness
21384,cheeky very cheeky quality banter love  
21385,beat city home
21386,dear stop mess heart   mental health need performance consistent basis sincerely navi navi
21387,very   occasion where   good   result     premiership year sweet victory
21388,martial   enough warrant starting line manchester united   united need well striker target   challenge premier league
21389,battle streak
21390,supporter girlfriend supporter today game   loose look sleep couch
21391,superb   beating away excellent performance whole team fight lion thought superb whole team deserve credit
21392,  teach teach teach teacher
21393,sisi wana tunaomba backup   repeat send back
21394,thank show roadmap defeat   city make favorite
21395, 
21396,back manager
21397,good    
21398,deserve happiness thank manchester united
21399,thank great weekend blessing love   much.  bless
21400,  gooooooooo    
21401,great today play right tactic benefit break city look bang average dominant possession number fine deal happy  
21402,menang
21403,  believe just hear compliment graham souness
21404,  thank
21405,night make thank
21406,perfect     weekend manchester
21407,    here washington where  
21408,manchester  
21409,united life
21410,attention board glazer parasite back manager
21411,breaker record thank
21412,city
21413,manchester  
21414,insinuation spot   devil
21415,fantastic result   work hard today deserve martial fantastic today maybe should take chance luke shaw   match great performance
21416,city   still   most likely make   wait small move train approach life
21417,great  
21418,hope people press pundit give   gunnar solskjaer more credit single time   disrespect strength weakness   improve manager improve team very much still work progress
21419,manchester  
21420,title   city always ours come  
21421,thank
21422,always give special satisfaction   souness   praise
21423,  city     enough  
21424,gatecrashe party etihad   champion elect   streak extend   unbeaten   away home game
21425,manchester   unbeaten   keep solid away unbeaten    
21426,   
21427,clean sheet city
21428,  just give money   loose today
21429,manchester  
21430,honest never that good game wining streak just never find tough opponent
21431,cheer performance superb   forward
21432,fair play well today
21433,    credit superb  
21434,believe okes believe ‼‼‼‼‼‼‼‼
21435,   
21436,imagine have kind link right flank shaw rashford left   wait   bissaka sancho
21437,class performance well leave back league mile play class   today
21438,    rest game just away game
21439, 
21440,give fire
21441,compare current form result unbelievable deserving
21442,would love know   david       dean henderson compare regard communication player front maybe   insight impressed henderson today look very comfortable
21443,would couple cheering goal massacre rape manmade famine people |  |  |  military kill people past month block communication
21444,manchester     fact phone just correct manchester   heater
21445,manchester  
21446,      streak face
21447,dear thank tonite   proud
21448,martial tonight manchester  
21449,  bissaka empty pocket when   home tonight
21450,    wale wasee
21451,  whoop   watch lose next game though
21452,dean henderson   clean sheet
21453,good   office
21454,need   kind energy game
21455,  agenda manchester united beat   team   today manchester united keep prove wrong
21456,united bless glad know black queen  
21457,manchester play united
21458,well team   well   always supporter moment   enough know football incredible       thank live update
21459,glory glory glory glory glory glory     march      
21460,
21461,finally smile hope   build     forward
21462,love
21463,just   deano first manchester derby   clean shiit legend making well hand  .  jersey already
21464,martial commendable performance clean sheet unbeaten away record intact city record break bruise battered   beat fight performance derby bragging right manchester   liverpool lose again  
21465,  churn result
21466,regardless celebrate
21467,  derby united still thing work blog post
21468,happy sunday     game class whole team   spot tactically show hater boss   there today clean sheet spin   quality today
21469,manchester always  
21470,manchester today play  
21471,magnificent must     ever     bruyne play futba think stinker that  
21472,  neve   sure team   good  
21473,clean sheet absolutely outstanding keep fight deano
21474,united precisely need today good performance shaw martial very good today
21475,manchester  
21476,where jersey flaunt  
21477,great composure neutralize potential attack flank great  .momentum boast
21478,good   understand   decision leave foden bench probably good player moment
21479,manchester  
21480,dean henderson should keep place   season
21481,manchester  
21482,bruno   games bruno
21483,happy   make   today  
21484,manchester  
21485,thank bafo
21486,silence noisy neighbor
21487,  fucking moon     play good week week   know reason close city consistency   celebrate today manchester will always  
21488,  weekend     music school work just watch     complain
21489,  city
21490,hate club
21491,post relate   tonight retweete
21492,  blockbuster movie great game great player
21493,love
21494,      city   united       série pour   citizens suite  
21495, 
21496,love  
21497,dear strong think
21498,unbeaten shatter depress point ahead   game boys united blood  
21499,manchester     okay just   salt city wound guess   back even strong insipid last game   pull  
21500,   
21501,  stand   rather   last   minute   just demonstrate commitment passion club play
21502, .   derby   delight   play time
21503,take scalp   boast shamelessly thank sponsor tweet
21504,welldone
21505,manchester united play soccer play play soccer score
21506,  manager     away game   teacher
21507,ended arsenal game unbeaten   should   liverpool last month   city   today   unbeaten away game count
21508,really       cheerful note thank blood forever  
21509,  trafford  
21510,nice guysss
21511,thank   rock
21512,manchester   tonight glory glory manchester united
21513,need  
21514,understand female orgasm seem more doable understand current form team make sense whatsoever   fuckin awesome
21515,eithad play ground
21516,thank weekend surprise
21517,brilliant result- fantastic bring city unbeaten     bring memory   arsenal   call invincible     year  
21518,manchester  
21519,work rate luke shaw damn amazing world class whole team brilliant game kudo
21520,indeed   thank  
21521, 
21522,love
21523,manchester  
21524,concede goal last game declan rice would well knee
21525,many wish lose game could scrutinise   guess       city winning streak away game form   still intact process just believe back manager
21526,  happy
21527,  problem   manchester derby
21528,point deficit   game   hopeful
21529,    beat   beat current leader league shut  
21530,hater   market
21531,    never miss   alex ferguson manchester   again
21532,great weekend   first covid vaccine dose beat city liverpool lose
21533,
21534,   
21535,thank love life
21536,  rate   well promotion   professor
21537,congratulation   believe  
21538,      bout  
21539,matchday   result today result   deserved   united   ready milan
21540,    semana perfecto thank  
21541,  good     glory glory
21542,shocked   make night
21543,love
21544,congratulation   league already
21545,congratulation
21546,  undefeated   happen     solid defense impressive press good finishing victory special ggmu
21547,crack result hendo   claim number  
21548,manchester
21549,manchester   point behind bragging right glory glory
